pre_flow,true_flow,src_ids,dst_ids
-56.28296,16.0,188,244
60.103317,20.0,19,210
43.005913,13.0,40,159
-3.7252235,15.0,21,111
-5.555786,19.0,19,108
60.867783,56.0,8,38
11.824585,55.0,15,199
268.8437,19.0,158,201
-19.449448,36.0,7,109
34.940956,14.0,73,233
-232.83789,101.0,3,31
-29.312847,28.0,7,234
4.8096733,13.0,54,66
-110.61875,20.0,15,189
905.5233,921.0,8,241
36.503372,68.0,32,83
4.898281,13.0,73,144
-1.4459152,11.0,60,76
80.89037,81.0,7,31
48.740288,17.0,18,121
-10.424286,16.0,5,239
400.19043,98.0,3,199
14.797813,26.0,100,228
104.77173,32.0,6,97
10.801163,12.0,79,136
28.163801,17.0,11,231
52.92688,74.0,199,200
-72.637085,29.0,136,227
13.569191,15.0,19,25
71.793015,11.0,21,224
34.039276,27.0,64,108
26.853596,30.0,209,223
74.93448,63.0,3,114
52.016666,81.0,200,215
17.031496,22.0,31,49
49.077328,34.0,26,40
3.263649,16.0,95,242
143.7826,58.0,5,97
191.24448,90.0,2,84
69.60634,27.0,66,107
20.590294,15.0,11,105
181.71872,207.0,34,132
7.993141,19.0,64,83
73.58154,17.0,5,120
-1.159275,55.0,7,110
16.966408,11.0,34,137
81.73574,21.0,225,241
2678.1304,2583.0,3,24
-1.8455048,23.0,23,209
47.10771,13.0,204,230
288.40305,795.0,11,20
-1.8976746,22.0,13,66
26.080618,18.0,72,216
43.162457,40.0,24,36
-3.1949768,58.0,185,244
17.55378,21.0,59,214
-8.502481,34.0,57,132
6.3677664,11.0,14,225
-52.804203,12.0,15,168
7.551544,15.0,22,236
15.566956,14.0,35,72
92.27304,14.0,10,27
-31.397972,20.0,19,91
53.684807,17.0,42,224
22.552544,39.0,226,228
974.37134,1033.0,200,205
16.57707,15.0,31,185
14.617958,26.0,8,59
6.352913,53.0,11,215
-36.120865,11.0,151,241
30.37358,11.0,10,204
140.94061,148.0,1,19
310.91394,404.0,49,78
-12.096998,12.0,129,136
9.820755,11.0,54,91
90.44043,39.0,66,83
45.071625,14.0,80,221
-24.450586,16.0,9,151
-51.988674,16.0,14,46
34.269413,24.0,18,155
-69.11507,15.0,25,199
19.368813,19.0,46,72
57.612965,14.0,202,228
63.410706,73.0,12,32
-148.11551,17.0,5,72
1.7050819,15.0,73,92
44.36576,12.0,12,239
57.294846,67.0,18,23
4.5829773,26.0,13,32
54.68725,65.0,22,210
123.489456,29.0,72,219
114.29078,71.0,8,204
25.335274,31.0,7,225
20.153915,18.0,51,215
9.226021,47.0,110,200
672.50867,722.0,6,185
121.95163,142.0,5,227
-19.992786,60.0,1,100
-0.19132614,13.0,44,77
62.85371,72.0,6,89
107.59201,94.0,15,93
150.26807,64.0,0,233
53.240036,82.0,11,47
202.5346,216.0,136,205
-13.163629,12.0,110,227
293.2437,372.0,112,200
-10.0828705,13.0,203,237
-59.866558,61.0,3,228
62.812492,57.0,97,223
133.22325,122.0,24,211
105.493355,130.0,5,62
139.93478,75.0,14,112
27.928299,13.0,43,136
121.60744,120.0,2,59
5.6727524,27.0,88,204
21.512802,22.0,51,209
49.752937,40.0,17,22
35.626106,83.0,29,33
5735.917,5676.0,2,3
230.28949,195.0,15,38
-32.796417,16.0,97,107
314.3407,484.0,42,132
2611.4995,2624.0,6,63
-34.024982,60.0,83,232
30.253716,21.0,40,91
44.215935,17.0,103,209
55.07821,27.0,94,200
-2.4007263,27.0,2,124
9.147928,64.0,101,136
36.379963,19.0,14,57
11.023872,12.0,69,234
2355.406,3163.0,0,11
3.0836372,13.0,29,52
169.97127,18.0,70,241
33.885864,33.0,12,53
48.28402,74.0,17,73
442.70966,524.0,9,136
20.784418,23.0,51,230
29.88972,37.0,20,39
152.6016,42.0,14,221
21.2902,34.0,136,209
7.28627,51.0,51,136
38.55307,34.0,52,205
67.87533,20.0,65,116
40.309998,41.0,5,66
6.7895966,11.0,46,155
225.65695,202.0,12,101
1588.5164,1350.0,11,12
1.0072813,11.0,19,225
23.737526,40.0,36,42
51.274406,49.0,12,223
9.359852,12.0,73,159
228.54718,90.0,7,16
14.341701,12.0,32,130
602.4364,522.0,2,34
-0.8986187,13.0,4,139
-26.95405,11.0,94,132
175.56393,179.0,12,40
44.000088,12.0,28,65
114.16569,115.0,3,89
37.200752,25.0,20,70
127.39911,201.0,0,52
26.555294,42.0,7,66
27.591839,70.0,8,27
-50.195526,22.0,3,81
191.12704,162.0,22,49
25.048594,18.0,60,223
1969.3652,1712.0,15,24
-28.924576,46.0,1,31
32.48018,11.0,47,161
61.61432,25.0,40,209
-26.462318,69.0,5,76
10.822979,11.0,117,216
-363.31757,175.0,0,188
91.168945,63.0,9,93
99.85083,31.0,1,116
24.559296,47.0,7,231
64.08983,73.0,34,136
7.8783417,14.0,59,228
-4.4917145,57.0,35,45
-13.148033,22.0,51,211
16.894386,11.0,46,65
54.742077,37.0,163,200
38.129936,28.0,32,73
26.355328,27.0,42,231
-0.08546066,12.0,54,159
29.992125,13.0,97,101
53.27591,12.0,46,71
14.106758,13.0,18,71
-47.18592,14.0,101,133
24.566647,22.0,46,70
27.290022,29.0,30,62
-29.77378,15.0,45,243
-36.588696,11.0,110,136
26.19551,12.0,53,209
1844.6732,1638.0,13,200
42.47396,28.0,57,174
7.376133,43.0,188,243
0.4058628,52.0,14,39
3748.0312,4125.0,2,83
20.412025,45.0,29,93
44.06582,45.0,6,114
1283.5728,1586.0,6,132
61.21158,92.0,59,83
45.947876,25.0,2,206
74.04526,34.0,3,61
38.89532,29.0,26,77
16.833117,17.0,91,146
57.948105,165.0,3,80
70.39566,23.0,26,161
-11.557316,18.0,30,76
138.55812,264.0,34,185
-22.045502,12.0,1,109
-0.040676117,117.0,203,241
-0.097270966,39.0,11,140
101.09515,12.0,3,99
12.143238,30.0,117,136
-29.136185,16.0,0,192
37.184357,49.0,4,51
0.24899292,22.0,137,185
-8.557388,18.0,28,209
57.01963,30.0,140,185
19.50202,22.0,64,87
-56.1765,14.0,24,43
17.307129,12.0,15,115
-3.799759,37.0,7,229
36.726147,22.0,66,132
55.105785,22.0,7,79
-21.064842,14.0,20,43
18.880623,20.0,29,161
12.303947,11.0,209,245
21.154482,16.0,53,176
6.027519,18.0,4,97
147.38773,127.0,26,63
38.450928,75.0,11,23
62.275414,121.0,19,24
504.2427,520.0,4,24
2.7190971,22.0,88,209
-200.0269,64.0,0,230
692.70703,497.0,49,107
35.419807,13.0,8,199
82.32863,11.0,43,82
38.736347,66.0,24,161
54.07058,12.0,77,92
42.718773,40.0,185,203
14.556103,19.0,19,65
85.11536,508.0,16,52
17.712368,14.0,26,65
94.18466,28.0,67,72
75.31879,12.0,116,200
155.9324,167.0,73,78
46.140705,132.0,107,211
6691.1904,7211.0,201,241
2145.5334,2032.0,0,205
16.573904,15.0,30,215
6.427742,14.0,88,211
54.101257,44.0,174,205
-47.38208,11.0,85,199
99.42894,55.0,4,26
6.9922295,20.0,2,168
17.624645,15.0,18,224
93.98346,24.0,210,211
21.890083,50.0,3,236
-32.912613,22.0,3,92
-20.677467,11.0,60,237
64.70749,66.0,60,201
-2.1556778,29.0,15,90
30.597769,19.0,47,137
27.687767,16.0,40,129
-16.658405,14.0,7,168
225.45116,129.0,161,244
29.08379,14.0,34,231
54.42063,114.0,1,210
129.17618,39.0,12,91
-45.915276,13.0,5,67
19.128372,32.0,73,244
5.8938103,15.0,97,159
-46.694695,12.0,24,46
124.64865,35.0,220,241
58.193768,101.0,29,42
6.415901,18.0,54,226
17.495972,35.0,35,200
-4.430702,14.0,132,139
2109.8408,2516.0,24,83
12.261269,45.0,52,185
456.30008,401.0,7,202
34.210106,53.0,5,231
2.2539635,26.0,29,223
8.6132965,13.0,114,136
57.106003,59.0,20,38
28.626286,25.0,91,157
53.093018,27.0,6,233
-53.559982,17.0,0,240
-7.8982773,27.0,1,46
-73.57485,22.0,100,136
44.157486,37.0,18,216
59.15434,48.0,34,108
38.42565,21.0,31,82
-26.17125,28.0,9,46
327.41125,290.0,13,243
10.424931,13.0,53,167
-25.302967,11.0,35,81
81.146774,14.0,83,138
5866.275,6861.0,83,201
24.496513,25.0,24,163
0.7194977,13.0,73,245
-11.75515,12.0,107,159
17.823883,48.0,31,63
-31.234137,29.0,4,100
0.63100624,16.0,59,110
41.285133,11.0,32,70
1889.1919,1533.0,107,241
-14.247871,21.0,57,96
-4.296316,18.0,30,56
1369.7069,1385.0,1,13
57.9466,14.0,61,145
6.0136337,12.0,67,241
192.91064,107.0,0,114
38.21207,12.0,19,98
111.578026,42.0,3,225
68.16055,51.0,0,216
113.87169,110.0,15,227
352.08292,350.0,5,40
3576.7615,3495.0,12,241
44.434204,85.0,14,33
39.19225,13.0,34,94
2.252884,18.0,29,157
-174.6283,48.0,16,105
73.85232,17.0,16,43
31.17403,43.0,4,46
447.36963,648.0,5,22
-26.485062,18.0,7,144
39.030247,41.0,78,209
5.708006,11.0,95,161
185.9856,40.0,1,245
16.113705,28.0,22,110
36.20676,17.0,83,216
823.0333,818.0,7,18
3.8026962,14.0,22,245
-47.16324,31.0,41,241
67.52338,20.0,5,138
3.6425095,20.0,54,89
15.963942,45.0,18,221
84.97065,85.0,7,52
85.664314,50.0,2,97
4.4282074,136.0,188,241
-47.738045,12.0,5,208
70.65596,29.0,42,161
5.625126,26.0,11,64
3.1733093,69.0,23,132
72.3118,28.0,233,241
37.902065,25.0,10,22
69.90126,37.0,5,220
966.42694,1251.0,6,14
-35.845184,53.0,15,41
32.681927,37.0,144,201
23.424473,23.0,76,103
461.3478,315.0,13,18
981.63324,982.0,13,132
145.13504,228.0,5,211
8.332996,17.0,35,48
96.83998,22.0,201,206
133.1392,126.0,50,205
58.9152,71.0,63,215
48.69323,32.0,40,214
236.78471,13.0,3,55
45.057224,73.0,19,34
179.4154,172.0,4,8
38.48306,30.0,23,73
64.92238,167.0,210,241
0.5340347,14.0,220,243
-3.4492188,22.0,9,35
40.871506,41.0,26,46
151.47643,194.0,17,24
190.70644,218.0,205,243
30.59951,11.0,91,226
1336.2263,1646.0,7,11
64.346085,80.0,33,132
0.11666489,24.0,84,204
1.428688,23.0,34,89
-70.15289,234.0,23,201
-55.895844,13.0,42,245
43.44187,94.0,185,210
32.354443,18.0,20,218
2606.53,3820.0,9,83
22.161713,35.0,26,80
121.03736,60.0,14,161
93.34146,29.0,21,112
-44.395035,11.0,2,37
73.1231,51.0,13,84
2930.9453,2999.0,12,83
75.52794,70.0,20,242
172.06412,182.0,40,132
-1.6190567,12.0,109,114
204.1316,154.0,12,237
68.614456,31.0,17,38
259.96127,241.0,21,241
-22.272507,11.0,40,45
3193.716,3082.0,5,15
68.92189,83.0,59,63
11.404472,13.0,103,159
79.18826,73.0,13,214
55.23741,26.0,32,146
16.389824,12.0,32,125
33.684196,23.0,54,132
-34.47435,50.0,94,201
15.315685,21.0,19,38
5.2455616,15.0,49,230
-23.367542,19.0,20,245
60.07055,149.0,39,83
56.43935,67.0,15,110
74.58122,88.0,38,132
47.299553,48.0,22,243
-13.260727,32.0,45,185
87.96456,29.0,15,137
24.631111,21.0,40,59
69.29041,57.0,18,210
7.9898605,27.0,130,185
6.76083,66.0,5,110
36.876244,26.0,53,216
2932.898,2974.0,1,2
67.102776,86.0,8,19
120.20921,28.0,200,218
76.48766,104.0,63,214
67.65137,84.0,34,40
-6.3923664,12.0,80,230
34.23759,46.0,7,118
-9.723412,22.0,97,185
29.725273,69.0,96,211
23.482365,13.0,80,236
1687.2803,1693.0,9,24
15.329801,18.0,50,54
18.31229,12.0,108,226
10.001766,18.0,8,118
65.36273,14.0,13,224
-101.533356,26.0,232,241
31.632822,32.0,21,33
-339.95502,172.0,0,39
23.914072,49.0,24,114
20.253635,21.0,132,233
243.6481,153.0,5,77
-0.52326965,41.0,24,31
13.270397,12.0,92,226
395.3309,581.0,2,30
146.88336,117.0,24,38
143.80829,199.0,8,22
296.36652,206.0,243,244
857.62036,687.0,11,49
24.94175,11.0,205,226
1023.4551,1255.0,1,49
86.55923,113.0,205,242
-18.810852,27.0,12,35
53.45043,48.0,30,209
-2.603897,74.0,11,36
20.127388,12.0,38,223
-73.612175,19.0,152,200
-121.30358,67.0,133,201
-22.239273,71.0,212,245
-53.761185,15.0,18,111
21.463501,12.0,72,82
3576.1123,3560.0,5,63
19.446922,33.0,79,87
60.101654,67.0,26,209
56.47767,12.0,219,241
-38.297157,13.0,7,113
52.2537,36.0,15,216
-54.41488,91.0,23,47
167.91983,190.0,89,201
24.780178,30.0,29,227
4.526787,11.0,4,130
2.3847961,48.0,9,133
16.504787,92.0,215,241
-47.45687,19.0,24,97
48.45547,72.0,20,51
6.783036,19.0,34,114
-13.019997,20.0,91,136
34.153297,19.0,88,214
72.139534,269.0,18,108
59.96991,34.0,20,77
1278.0698,1915.0,3,96
8.0783615,35.0,50,93
79.428696,148.0,101,185
-2.7062454,19.0,1,130
-7.139847,22.0,38,215
-116.39845,20.0,83,103
-28.17627,12.0,41,186
17.813026,24.0,20,230
16.43412,13.0,28,34
467.3004,687.0,9,42
948.577,1047.0,12,14
62.25898,25.0,27,223
34.71886,11.0,73,218
140.1009,125.0,6,244
1.5384498,22.0,29,60
19.769852,14.0,117,209
1.5063171,51.0,6,215
-23.77642,22.0,11,109
71.42726,105.0,52,83
257.907,77.0,201,221
-17.95663,16.0,22,57
48.24363,13.0,17,226
-37.865692,19.0,10,23
142.39629,25.0,204,211
258.9558,250.0,4,18
14.072025,29.0,33,62
-235.08185,327.0,0,210
0.06971741,34.0,9,121
26.364208,16.0,42,115
49.659504,13.0,202,221
62.015083,31.0,11,232
2.4095612,14.0,83,170
-100.24007,24.0,3,72
7.4987926,28.0,91,103
18.203918,16.0,36,40
-18.82782,20.0,13,31
-16.007406,19.0,12,43
73.53875,54.0,6,57
-24.517563,152.0,214,241
-27.613354,25.0,139,241
3.5422535,21.0,60,101
18.615143,15.0,63,170
12.6727295,46.0,3,163
9.135586,18.0,23,202
2.9228516,13.0,132,224
84.31596,110.0,185,237
52.51197,24.0,80,237
71.170044,11.0,16,54
50.27191,44.0,51,204
-29.513039,21.0,1,133
441.96933,383.0,11,78
30.133331,12.0,226,236
-340.5033,13.0,99,201
-35.549004,16.0,223,243
-6.3652,30.0,76,241
436.0683,468.0,63,202
-9.752693,15.0,1,37
37.36798,23.0,9,159
15.736889,21.0,30,203
1611.757,2671.0,83,132
234.98337,270.0,12,51
36.96407,31.0,62,107
-9.524933,11.0,4,229
3.041565,13.0,109,130
6.2968206,11.0,115,125
-0.4041481,34.0,47,78
15.641851,14.0,62,230
100.89896,170.0,83,89
23.070396,18.0,12,105
25.015926,62.0,47,96
-9.991568,19.0,1,139
-32.861336,22.0,4,72
10.160877,23.0,20,46
14.785431,14.0,18,156
32.761566,13.0,103,228
-41.921432,108.0,3,93
19.727383,51.0,20,227
179.46155,197.0,11,40
-5.171669,15.0,41,42
45.82109,30.0,46,117
-107.5228,11.0,30,133
3.1396446,16.0,24,139
-27.362226,12.0,118,236
14.87274,28.0,22,62
7.9413834,14.0,51,226
-48.660908,32.0,7,124
337.85486,286.0,1,34
-4.840229,13.0,36,50
18.63063,26.0,6,41
174.14478,24.0,15,218
18.09552,18.0,32,117
27.481537,22.0,32,228
28.65808,53.0,31,32
26.614738,31.0,4,188
154.2236,105.0,50,107
-114.62424,21.0,1,230
760.00665,854.0,14,24
3.7740364,20.0,46,214
-0.38691616,14.0,41,101
68.06209,57.0,36,108
48.13339,14.0,27,54
109.11591,131.0,13,101
84.79531,137.0,22,40
2.1347961,77.0,49,244
22.115644,15.0,7,95
-51.415337,47.0,11,221
-3.905693,23.0,105,153
317.52383,319.0,5,29
1628.1848,1302.0,15,49
-0.44824743,16.0,80,223
23.411499,18.0,22,112
24.299974,25.0,59,221
46.99541,15.0,27,85
37.867783,52.0,15,35
29.05239,124.0,39,107
1225.3848,1186.0,9,107
50.64734,16.0,27,69
67.56179,39.0,8,77
83.87652,35.0,4,217
6.9942093,18.0,60,107
-15.583817,13.0,1,228
-11.111954,12.0,131,140
142.71912,107.0,22,73
40.792046,22.0,76,132
-72.13941,24.0,15,87
4.0364075,13.0,117,245
-40.4655,52.0,12,174
-116.194695,11.0,188,227
-30.163109,12.0,40,118
42.223984,54.0,13,16
75.43728,11.0,32,161
2.1475868,18.0,30,43
379.18326,311.0,17,200
694.5338,836.0,50,201
32.643982,41.0,1,129
143.68626,159.0,8,20
-4.927128,14.0,36,226
65.09021,89.0,14,100
4.4386196,16.0,110,215
3.3992271,12.0,100,226
126.85426,108.0,24,47
40.22631,46.0,76,83
-1.726162,15.0,49,54
106.8253,45.0,45,52
24.08842,22.0,57,73
394.95456,435.0,19,241
42.347473,37.0,25,26
282.62024,156.0,77,200
-16.7415,30.0,47,136
23.741571,21.0,32,118
39.628456,143.0,3,223
-10.545277,14.0,80,161
377.77924,396.0,4,132
1359.4634,1252.0,107,200
0.6939335,30.0,27,60
24.847172,16.0,32,105
288.54395,279.0,24,34
3.4012184,33.0,14,133
30.290615,63.0,20,32
126.86983,104.0,13,211
40.90368,19.0,110,113
-63.727158,50.0,0,41
52.716705,56.0,21,108
102.48566,137.0,14,51
-138.76105,36.0,6,121
32.48403,17.0,210,232
-169.31721,59.0,3,146
19.492722,15.0,46,220
13.536751,11.0,91,227
48.544693,52.0,6,174
55.021164,31.0,77,202
13.531921,23.0,42,215
-53.18534,33.0,2,159
1057.7405,922.0,15,205
29.508657,12.0,11,195
4.439949,11.0,92,202
-338.85477,31.0,0,146
63.54671,46.0,97,200
854.17737,904.0,15,96
69.764145,28.0,12,118
42.084373,34.0,34,97
71.89165,79.0,26,59
16.79773,61.0,31,241
99.34294,42.0,2,245
-28.578972,54.0,1,89
-1.3148804,72.0,132,244
38.038837,118.0,3,215
504.07812,620.0,7,42
39.297287,65.0,12,110
62.53353,136.0,18,209
222.3009,330.0,5,26
326.93106,326.0,7,50
-54.29512,13.0,14,61
-5.621973,20.0,34,109
394.70187,348.0,2,17
13.670124,11.0,60,202
28.350456,38.0,21,41
-4.72287,16.0,3,68
20.111675,23.0,8,174
751.9044,758.0,185,200
40.269547,27.0,25,101
-56.43229,26.0,79,201
225.50116,142.0,107,243
322.9973,302.0,14,73
-48.474564,26.0,28,30
560.2909,766.0,20,83
3.4186668,14.0,76,136
45.98845,22.0,13,231
507.6472,481.0,8,24
110.07617,18.0,63,218
40.807865,14.0,61,68
10.961197,15.0,1,79
21.532928,18.0,21,208
167.01369,239.0,78,185
82.658264,65.0,11,52
68.02976,74.0,13,227
15.449043,12.0,22,35
-16.4916,15.0,22,60
161.61032,45.0,3,220
13.690239,13.0,38,139
313.00427,366.0,18,96
137.13269,173.0,0,62
3.2454262,31.0,185,223
25.619202,28.0,62,73
97.47949,56.0,15,236
28.182795,20.0,223,230
69.68392,18.0,48,200
35.434345,20.0,41,209
-3.1424332,38.0,57,107
7.624218,36.0,9,53
0.3215809,43.0,101,209
47.367382,19.0,62,112
8.490883,11.0,29,192
-19.08989,11.0,8,90
32.958885,12.0,12,115
12.749329,16.0,139,205
1493.9674,1215.0,12,49
-61.78282,17.0,61,83
57.756947,33.0,11,57
15.267166,71.0,31,83
-22.77288,17.0,9,61
660.76874,982.0,2,20
24.149872,13.0,38,221
6.580063,16.0,36,53
7.823719,15.0,6,138
11.19323,13.0,140,237
-36.33889,12.0,88,146
-22.589958,18.0,14,159
50.571316,24.0,21,211
0.37428284,11.0,161,220
-726.0484,76.0,0,121
-0.058509827,18.0,41,185
-14.350603,15.0,69,214
-14.837198,16.0,96,129
-8.174343,14.0,22,41
127.15703,94.0,4,34
133.07668,174.0,20,42
70.77427,122.0,29,73
33.38529,384.0,83,211
1720.368,1841.0,5,132
58.562458,59.0,32,36
-72.885574,24.0,50,199
18.202518,14.0,32,218
-0.75733566,24.0,3,67
77.216866,34.0,11,103
-90.614044,16.0,9,131
114.4501,81.0,6,52
55.898144,11.0,227,231
3863.6018,3542.0,1,3
14.341507,37.0,185,228
73.7469,14.0,89,227
10.50193,17.0,110,205
71.22457,21.0,1,217
59.523438,17.0,64,186
-2.9953804,11.0,41,138
6.067726,26.0,63,144
4.522894,20.0,1,137
-12.343872,23.0,58,186
31.912674,12.0,40,109
-11.502068,24.0,33,214
75.67996,19.0,174,202
-597.90356,11.0,0,145
39.63508,17.0,97,135
252.90228,199.0,2,77
48.03563,47.0,64,97
54.74778,64.0,49,211
-1.6592789,15.0,29,188
-15.494991,23.0,53,63
-9.852776,13.0,100,110
8664.127,8007.0,3,201
10.373276,14.0,48,241
30.393538,12.0,76,101
85.90485,87.0,22,136
-9.1066475,11.0,9,79
4290.7285,4376.0,2,5
156.47264,178.0,10,83
46.4451,176.0,63,211
671.5272,609.0,7,78
49.845985,125.0,49,112
9.480011,21.0,38,88
86.493484,52.0,21,136
51.8235,59.0,21,30
-0.13908386,13.0,61,214
-0.6736069,24.0,19,77
21.320679,42.0,12,54
151.23328,168.0,10,24
328.3875,425.0,15,22
17.582352,84.0,2,223
-65.43349,17.0,22,199
53.96839,11.0,136,221
17.107918,16.0,29,140
46.995316,11.0,34,98
14.74633,54.0,18,118
83.618225,58.0,2,60
18.95522,63.0,36,41
27.54667,28.0,8,161
91.706345,32.0,204,210
-33.867584,12.0,131,218
196.88623,306.0,1,50
106.264404,74.0,0,231
55.68329,60.0,30,220
42.983967,16.0,62,108
357.12662,337.0,2,242
-78.75453,34.0,7,131
1591.9764,1465.0,9,13
11.381058,47.0,11,188
30.836487,25.0,101,228
73.44783,18.0,24,60
11.473946,32.0,29,130
36.83587,12.0,101,157
24.2088,81.0,1,203
14.982695,11.0,8,144
74.89629,39.0,80,107
31.643219,19.0,91,228
13.308884,38.0,32,236
101.36049,146.0,7,59
53.52584,35.0,9,231
73.57858,24.0,14,233
43.18403,276.0,24,210
35.230312,85.0,89,241
-24.579895,15.0,1,58
7.511244,31.0,34,60
29.763943,14.0,103,214
19.533909,17.0,17,214
39.716213,42.0,202,237
24.607876,18.0,62,94
0.83740234,42.0,132,188
60.573654,38.0,21,97
198.73904,203.0,14,34
4.2981625,11.0,105,220
135.86026,73.0,22,204
3.4300652,27.0,77,140
40.943245,24.0,181,245
57.730232,44.0,14,157
-2.7693176,49.0,7,245
79.76265,89.0,30,101
-4.2942085,11.0,22,58
521.78174,565.0,7,136
15.573887,11.0,41,242
414.72614,357.0,24,42
20.021612,11.0,15,195
-114.08606,34.0,0,79
27.42745,16.0,209,229
-23.835339,27.0,43,63
49.85171,24.0,108,209
44.92211,54.0,14,114
357.21863,279.0,78,107
54.41687,75.0,6,59
12.827213,11.0,42,66
4.3755054,18.0,101,216
48.1558,12.0,114,204
12.148661,17.0,39,47
