pre_flow,true_flow,src_ids,dst_ids
49.131485,24.0,31,97
73.615204,14.0,1,118
39.341892,49.0,34,209
44.157085,23.0,52,73
27.604591,96.0,63,227
91.7721,24.0,70,200
144.09802,193.0,23,241
76.970634,80.0,28,63
1.6246567,30.0,25,78
25.973465,15.0,32,68
-33.177002,52.0,3,121
29.843063,18.0,36,217
66.595505,19.0,77,226
24.049805,26.0,76,223
11.474789,85.0,51,59
140.13469,133.0,107,237
28.618958,12.0,132,218
29.69152,44.0,15,60
232.11351,189.0,24,204
21.44661,18.0,204,236
-9.302521,17.0,13,109
147.7492,106.0,9,89
90.70652,103.0,2,203
77.052376,32.0,8,84
-20.647743,166.0,2,227
464.04272,482.0,42,241
214.71608,32.0,38,77
94.577095,114.0,2,52
34.783123,18.0,9,216
9.2564125,12.0,88,115
78.877815,25.0,10,20
331.6043,257.0,21,200
23.087105,76.0,9,215
12.3071785,11.0,31,215
462.876,539.0,3,50
47.99823,23.0,32,49
41.841553,32.0,4,245
-13.05677,28.0,3,48
36.13701,39.0,60,83
2375.9602,1981.0,3,132
6.293518,11.0,50,121
11.0839615,16.0,22,174
22.977997,17.0,34,110
-86.857704,20.0,49,234
81.42247,51.0,12,88
50.268295,24.0,1,54
-13.15802,37.0,200,230
37.557587,30.0,53,105
17.472267,31.0,49,57
42.673042,12.0,19,111
788.687,1138.0,2,185
194.25261,87.0,36,200
-12.362534,16.0,5,166
-12.220623,11.0,108,131
121.79242,144.0,11,101
17.847021,17.0,21,54
41.982414,29.0,24,221
61.4065,29.0,93,132
22.228157,25.0,204,226
75.86456,33.0,12,97
54.403717,18.0,195,200
781.6335,934.0,136,201
9.392593,25.0,174,210
18.893188,18.0,32,215
75.31375,12.0,133,210
5.3418694,18.0,35,64
12.000593,13.0,36,70
49.60843,17.0,24,44
23.426651,11.0,26,129
10.6912,12.0,31,237
111.70166,78.0,101,107
11.991417,28.0,24,91
71.007095,109.0,9,244
0.7324219,19.0,78,88
17.719147,14.0,110,226
89.64957,36.0,0,225
39.760117,19.0,62,223
105.35716,131.0,9,47
25.00787,48.0,34,242
-108.87062,12.0,147,201
-25.381165,11.0,205,223
399.47366,374.0,50,200
-24.306389,17.0,6,64
66.14931,11.0,11,117
210.95227,360.0,22,24
8.377815,11.0,26,155
64.901665,21.0,40,236
41.648216,16.0,188,244
56.00655,20.0,19,210
16.2286,13.0,40,159
34.57581,15.0,21,111
39.51114,19.0,19,108
39.83292,56.0,8,38
-47.135315,55.0,15,199
307.5771,19.0,158,201
-7.140785,36.0,7,109
27.365173,14.0,73,233
-25.18795,101.0,3,31
-142.06659,28.0,7,234
25.278664,13.0,54,66
36.847885,20.0,15,189
907.99927,921.0,8,241
3.2978363,68.0,32,83
5.7652893,13.0,73,144
15.475182,11.0,60,76
63.377655,81.0,7,31
40.048645,17.0,18,121
46.711143,16.0,5,239
338.1858,98.0,3,199
21.28033,26.0,100,228
196.73564,32.0,6,97
112.74548,12.0,79,136
-6.146927,17.0,11,231
277.85123,74.0,199,200
14.494919,29.0,136,227
15.084991,15.0,19,25
11.559856,11.0,21,224
37.464462,27.0,64,108
33.90573,30.0,209,223
-70.2099,63.0,3,114
38.128113,81.0,200,215
-4.7313004,22.0,31,49
53.366173,34.0,26,40
4.083641,16.0,95,242
198.69116,58.0,5,97
187.20354,90.0,2,84
48.45983,27.0,66,107
57.307434,15.0,11,105
400.867,207.0,34,132
-9.410072,19.0,64,83
-180.10156,17.0,5,120
58.305405,55.0,7,110
9.266571,11.0,34,137
97.85553,21.0,225,241
2283.7861,2583.0,3,24
114.8574,23.0,23,209
27.015518,13.0,204,230
222.99516,795.0,11,20
15.415863,22.0,13,66
12.352007,18.0,72,216
46.201485,40.0,24,36
55.184105,58.0,185,244
10.506765,21.0,59,214
59.98918,34.0,57,132
23.306091,11.0,14,225
1.2048492,12.0,15,168
38.20588,15.0,22,236
-1.3130951,14.0,35,72
50.730644,14.0,10,27
22.569527,20.0,19,91
23.648712,17.0,42,224
17.515297,39.0,226,228
1600.1104,1033.0,200,205
3.9638214,15.0,31,185
35.881947,26.0,8,59
7.0374107,53.0,11,215
-47.319336,11.0,151,241
68.0266,11.0,10,204
155.27725,148.0,1,19
265.94553,404.0,49,78
33.022728,12.0,129,136
24.795135,11.0,54,91
52.066147,39.0,66,83
39.45881,14.0,80,221
4.4447784,16.0,9,151
9.099625,16.0,14,46
49.58154,24.0,18,155
20.674591,15.0,25,199
24.655632,19.0,46,72
61.874084,14.0,202,228
39.16082,73.0,12,32
26.505539,17.0,5,72
3.843876,15.0,73,92
31.62693,12.0,12,239
23.321869,67.0,18,23
21.138195,26.0,13,32
66.18364,65.0,22,210
11.893841,29.0,72,219
98.961754,71.0,8,204
120.57776,31.0,7,225
7.317482,18.0,51,215
48.781082,47.0,110,200
557.4588,722.0,6,185
38.887787,142.0,5,227
48.723938,60.0,1,100
32.03927,13.0,44,77
201.5874,72.0,6,89
84.493164,94.0,15,93
86.62567,64.0,0,233
58.226448,82.0,11,47
192.72197,216.0,136,205
7.5827923,12.0,110,227
282.40796,372.0,112,200
34.56249,13.0,203,237
186.79143,61.0,3,228
46.817997,57.0,97,223
104.98728,122.0,24,211
40.840775,130.0,5,62
140.00868,75.0,14,112
38.59652,13.0,43,136
101.4133,120.0,2,59
11.967155,27.0,88,204
17.659386,22.0,51,209
59.458817,40.0,17,22
70.258224,83.0,29,33
4074.275,5676.0,2,3
134.77864,195.0,15,38
57.85872,16.0,97,107
295.15018,484.0,42,132
2159.8877,2624.0,6,63
-71.715485,60.0,83,232
40.041237,21.0,40,91
67.67027,17.0,103,209
41.063065,27.0,94,200
89.28735,27.0,2,124
43.617935,64.0,101,136
26.08152,19.0,14,57
46.057022,12.0,69,234
2566.019,3163.0,0,11
-12.0962925,13.0,29,52
165.624,18.0,70,241
-7.767029,33.0,12,53
88.1,74.0,17,73
330.719,524.0,9,136
13.228378,23.0,51,230
29.630367,37.0,20,39
109.75662,42.0,14,221
69.89311,34.0,136,209
9.557304,51.0,51,136
56.60737,34.0,52,205
20.95411,20.0,65,116
42.21057,41.0,5,66
21.485893,11.0,46,155
133.14001,202.0,12,101
1107.1798,1350.0,11,12
34.308586,11.0,19,225
25.735418,40.0,36,42
-42.29294,49.0,12,223
-11.690712,12.0,73,159
234.18231,90.0,7,16
-1.4843178,12.0,32,130
744.65704,522.0,2,34
0.8608093,13.0,4,139
-1.2774773,11.0,94,132
369.4264,179.0,12,40
23.77013,12.0,28,65
233.37633,115.0,3,89
10.9077425,25.0,20,70
808.1018,201.0,0,52
53.442986,42.0,7,66
59.600018,70.0,8,27
-62.89888,22.0,3,81
151.79636,162.0,22,49
35.387753,18.0,60,223
1859.8835,1712.0,15,24
-26.426113,46.0,1,31
121.46098,11.0,47,161
45.171623,25.0,40,209
106.95305,69.0,5,76
22.501007,11.0,117,216
1008.35486,175.0,0,188
56.37549,63.0,9,93
31.83862,31.0,1,116
-6.980057,47.0,7,231
84.64142,73.0,34,136
17.195202,14.0,59,228
7.0036583,57.0,35,45
27.873333,22.0,51,211
30.995434,11.0,46,65
85.30528,37.0,163,200
67.66556,28.0,32,73
37.13585,27.0,42,231
26.030006,12.0,54,159
33.16731,13.0,97,101
53.782288,12.0,46,71
-2.762558,13.0,18,71
58.26899,14.0,101,133
21.618828,22.0,46,70
28.585457,29.0,30,62
-34.610283,15.0,45,243
44.09883,11.0,110,136
28.533922,12.0,53,209
2109.135,1638.0,13,200
23.26339,28.0,57,174
-5.6438446,43.0,188,243
37.116146,52.0,14,39
2850.9648,4125.0,2,83
11.42601,45.0,29,93
-28.869995,45.0,6,114
1546.4001,1586.0,6,132
70.78224,92.0,59,83
-139.52957,25.0,2,206
6.1923523,34.0,3,61
38.32161,29.0,26,77
49.612503,17.0,91,146
160.7742,165.0,3,80
30.513653,23.0,26,161
20.85437,18.0,30,76
141.52171,264.0,34,185
-26.70485,12.0,1,109
70.19721,117.0,203,241
-13.026672,39.0,11,140
244.41595,12.0,3,99
23.941406,30.0,117,136
-99.681335,16.0,0,192
64.974236,49.0,4,51
30.725533,22.0,137,185
6.9981995,18.0,28,209
35.118507,30.0,140,185
48.04417,22.0,64,87
-14.325359,14.0,24,43
-13.339584,12.0,15,115
123.951294,37.0,7,229
27.24604,22.0,66,132
42.48317,22.0,7,79
17.447304,14.0,20,43
21.093376,20.0,29,161
20.996752,11.0,209,245
4.268032,16.0,53,176
88.1054,18.0,4,97
95.88368,127.0,26,63
21.206436,75.0,11,23
85.93552,121.0,19,24
392.93878,520.0,4,24
18.659966,22.0,88,209
298.25565,64.0,0,230
710.9252,497.0,49,107
7.5774536,13.0,8,199
28.426025,11.0,43,82
92.979706,66.0,24,161
59.745068,12.0,77,92
51.86306,40.0,185,203
27.126535,19.0,19,65
104.85934,508.0,16,52
19.593204,14.0,26,65
12.462225,28.0,67,72
77.19997,12.0,116,200
143.92041,167.0,73,78
68.37005,132.0,107,211
6696.619,7211.0,201,241
2820.0923,2032.0,0,205
30.340778,15.0,30,215
2.416603,14.0,88,211
13.442879,44.0,174,205
-97.13562,11.0,85,199
82.36548,55.0,4,26
-15.3474045,20.0,2,168
2.8126755,15.0,18,224
81.19967,24.0,210,211
191.45192,50.0,3,236
-53.521423,22.0,3,92
11.614702,11.0,60,237
88.34419,66.0,60,201
69.87808,29.0,15,90
7.129673,19.0,47,137
32.780533,16.0,40,129
4.2634354,14.0,7,168
143.31671,129.0,161,244
3.1468048,14.0,34,231
3.1265793,114.0,1,210
14.967529,39.0,12,91
25.214272,13.0,5,67
37.809082,32.0,73,244
-0.55041504,15.0,97,159
-30.969383,12.0,24,46
-119.75362,35.0,220,241
24.481121,101.0,29,42
29.776268,18.0,54,226
-12.754684,35.0,35,200
13.35873,14.0,132,139
1600.0483,2516.0,24,83
39.152725,45.0,52,185
442.43427,401.0,7,202
3.8197021,53.0,5,231
52.83995,26.0,29,223
-16.359581,13.0,114,136
79.11541,59.0,20,38
40.175964,25.0,91,157
4.6279964,27.0,6,233
-129.32465,17.0,0,240
-31.878143,27.0,1,46
55.60759,22.0,100,136
59.149574,37.0,18,216
58.917587,48.0,34,108
13.857681,21.0,31,82
-8.099846,28.0,9,46
265.68137,290.0,13,243
17.291452,13.0,53,167
14.576595,11.0,35,81
23.565659,14.0,83,138
5070.8667,6861.0,83,201
56.051277,25.0,24,163
21.240765,13.0,73,245
-23.277092,12.0,107,159
-53.33644,48.0,31,63
29.5354,29.0,4,100
11.724736,16.0,59,110
9.973854,11.0,32,70
2006.5994,1533.0,107,241
7.8689327,21.0,57,96
16.707993,18.0,30,56
1437.4863,1385.0,1,13
18.459091,14.0,61,145
-26.074482,12.0,67,241
-75.574005,107.0,0,114
15.540979,12.0,19,98
192.18387,42.0,3,225
49.723793,51.0,0,216
46.6783,110.0,15,227
495.289,350.0,5,40
2661.017,3495.0,12,241
97.50196,85.0,14,33
44.4186,13.0,34,94
5.8995514,18.0,29,157
83.92902,48.0,16,105
25.147346,17.0,16,43
-22.435432,43.0,4,46
308.4031,648.0,5,22
-7.8508987,18.0,7,144
74.408905,41.0,78,209
28.804333,11.0,95,161
-18.219124,40.0,1,245
39.493652,28.0,22,110
8.470245,17.0,83,216
764.311,818.0,7,18
40.599457,14.0,22,245
-98.25631,31.0,41,241
53.335236,20.0,5,138
66.700714,20.0,54,89
84.37389,45.0,18,221
33.531635,85.0,7,52
128.19347,50.0,2,97
192.28972,136.0,188,241
-8.688728,12.0,5,208
104.734276,29.0,42,161
0.2087555,26.0,11,64
45.24176,69.0,23,132
45.56096,28.0,233,241
40.717964,25.0,10,22
-26.273643,37.0,5,220
897.32764,1251.0,6,14
-72.53256,53.0,15,41
31.209991,37.0,144,201
56.448677,23.0,76,103
451.21136,315.0,13,18
1199.0934,982.0,13,132
136.89528,228.0,5,211
-25.109787,17.0,35,48
-201.00766,22.0,201,206
177.70801,126.0,50,205
22.242767,71.0,63,215
83.99013,32.0,40,214
-59.416565,13.0,3,55
30.866795,73.0,19,34
107.16626,172.0,4,8
15.154856,30.0,23,73
-91.25695,167.0,210,241
-45.025772,14.0,220,243
-23.181015,22.0,9,35
16.200504,41.0,26,46
197.18767,194.0,17,24
178.99838,218.0,205,243
25.887573,11.0,91,226
1287.2107,1646.0,7,11
123.521835,80.0,33,132
50.143753,24.0,84,204
9.988369,23.0,34,89
229.9511,234.0,23,201
24.193848,13.0,42,245
25.604298,94.0,185,210
24.002224,18.0,20,218
2035.4423,3820.0,9,83
38.589256,35.0,26,80
109.04496,60.0,14,161
45.905483,29.0,21,112
-68.920395,11.0,2,37
162.54138,51.0,13,84
1996.415,2999.0,12,83
92.548874,70.0,20,242
267.5664,182.0,40,132
49.025745,12.0,109,114
208.30292,154.0,12,237
105.79619,31.0,17,38
308.37518,241.0,21,241
40.96221,11.0,40,45
3483.6594,3082.0,5,15
57.528603,83.0,59,63
44.868454,13.0,103,159
-10.650452,73.0,13,214
1.1359291,26.0,32,146
-3.076004,12.0,32,125
51.823105,23.0,54,132
74.07528,50.0,94,201
28.91197,21.0,19,38
-13.095932,15.0,49,230
31.770943,19.0,20,245
52.80418,149.0,39,83
42.548134,67.0,15,110
58.30055,88.0,38,132
48.316727,48.0,22,243
33.75238,32.0,45,185
-8.815506,29.0,15,137
34.876507,21.0,40,59
47.246685,57.0,18,210
36.056053,27.0,130,185
48.79651,66.0,5,110
16.676851,26.0,53,216
2336.5024,2974.0,1,2
59.89953,86.0,8,19
54.20465,28.0,200,218
-33.756638,104.0,63,214
91.00519,84.0,34,40
14.885132,12.0,80,230
66.21471,46.0,7,118
43.39759,22.0,97,185
81.02222,69.0,96,211
37.79493,13.0,80,236
1317.1333,1693.0,9,24
17.11621,18.0,50,54
16.715855,12.0,108,226
-8.4464,18.0,8,118
18.28811,14.0,13,224
-64.2119,26.0,232,241
58.883858,32.0,21,33
28.880997,172.0,0,39
-32.69741,49.0,24,114
27.201141,21.0,132,233
327.01205,153.0,5,77
-36.714806,41.0,24,31
16.944008,12.0,92,226
348.02057,581.0,2,30
65.94411,117.0,24,38
101.82278,199.0,8,22
329.78653,206.0,243,244
672.3531,687.0,11,49
7.64415,11.0,205,226
902.186,1255.0,1,49
56.387974,113.0,205,242
-31.125137,27.0,12,35
47.021927,48.0,30,209
27.495512,74.0,11,36
44.125164,12.0,38,223
-4.730667,19.0,152,200
-66.93679,67.0,133,201
26.627964,71.0,212,245
49.104553,15.0,18,111
28.320457,12.0,72,82
2821.2214,3560.0,5,63
51.480392,33.0,79,87
43.817184,67.0,26,209
31.545322,12.0,219,241
21.9432,13.0,7,113
20.460945,36.0,15,216
155.06215,91.0,23,47
491.56342,190.0,89,201
27.568396,30.0,29,227
2.680313,11.0,4,130
-13.152954,48.0,9,133
-0.7625046,92.0,215,241
38.06884,19.0,24,97
52.4548,72.0,20,51
-24.22631,19.0,34,114
14.042725,20.0,91,136
42.280197,19.0,88,214
63.78047,269.0,18,108
82.95908,34.0,20,77
984.6891,1915.0,3,96
6.2358704,35.0,50,93
88.64012,148.0,101,185
-18.46933,19.0,1,130
26.986822,22.0,38,215
-93.22737,20.0,83,103
37.40514,12.0,41,186
31.721586,24.0,20,230
44.320095,13.0,28,34
366.92596,687.0,9,42
805.8176,1047.0,12,14
62.05446,25.0,27,223
-4.9062424,11.0,73,218
283.24356,125.0,6,244
34.063545,22.0,29,60
56.772034,14.0,117,209
30.413425,51.0,6,215
-0.54434204,22.0,11,109
-46.1625,105.0,52,83
280.5182,77.0,201,221
10.36515,16.0,22,57
34.518177,13.0,17,226
117.28173,19.0,10,23
66.89849,25.0,204,211
117.00387,250.0,4,18
17.9059,29.0,33,62
-470.26825,327.0,0,210
-27.541649,34.0,9,121
22.396572,16.0,42,115
36.24225,13.0,202,221
10.285507,31.0,11,232
-4.5868053,14.0,83,170
-11.696922,24.0,3,72
48.661755,28.0,91,103
35.694077,16.0,36,40
-40.562225,20.0,13,31
-10.062332,19.0,12,43
47.815018,54.0,6,57
-171.30919,152.0,214,241
4.9665146,25.0,139,241
25.690828,21.0,60,101
-11.974268,15.0,63,170
92.027374,46.0,3,163
25.003904,18.0,23,202
10.051529,13.0,132,224
59.870804,110.0,185,237
61.52995,24.0,80,237
-1.9026718,11.0,16,54
79.79452,44.0,51,204
-7.703003,21.0,1,133
358.90344,383.0,11,78
42.872658,12.0,226,236
-252.3153,13.0,99,201
-17.066074,16.0,223,243
6.151596,30.0,76,241
448.04617,468.0,63,202
-45.768707,15.0,1,37
-21.396454,23.0,9,159
-3.6082573,21.0,30,203
1648.1472,2671.0,83,132
110.39172,270.0,12,51
15.8695755,31.0,62,107
24.64531,11.0,4,229
20.739594,13.0,109,130
6.6553345,11.0,115,125
29.386477,34.0,47,78
43.11744,14.0,62,230
228.16936,170.0,83,89
-18.341751,18.0,12,105
47.296387,62.0,47,96
-22.392517,19.0,1,139
53.86866,22.0,4,72
-8.823463,23.0,20,46
37.275017,14.0,18,156
60.534264,13.0,103,228
77.75632,108.0,3,93
24.710884,51.0,20,227
260.33438,197.0,11,40
10.755276,15.0,41,42
44.13861,30.0,46,117
22.260918,11.0,30,133
-5.9829636,16.0,24,139
-0.06411362,12.0,118,236
31.370533,28.0,22,62
16.914215,14.0,51,226
59.75357,32.0,7,124
459.21857,286.0,1,34
3.2345352,13.0,36,50
-56.527473,26.0,6,41
34.74183,24.0,15,218
27.602379,18.0,32,117
38.03609,22.0,32,228
22.840515,53.0,31,32
31.275269,31.0,4,188
216.12317,105.0,50,107
-33.84822,21.0,1,230
666.2519,854.0,14,24
34.22187,20.0,46,214
22.594864,14.0,41,101
61.474648,57.0,36,108
16.531914,14.0,27,54
118.352394,131.0,13,101
61.090614,137.0,22,40
44.00109,77.0,49,244
59.719994,15.0,7,95
65.65548,47.0,11,221
22.435375,23.0,105,153
17.65475,319.0,5,29
1466.0942,1302.0,15,49
43.3672,16.0,80,223
64.29914,18.0,22,112
29.269276,25.0,59,221
8.788429,15.0,27,85
-56.775406,52.0,15,35
42.206463,124.0,39,107
1155.1328,1186.0,9,107
30.812685,16.0,27,69
73.79287,39.0,8,77
-4.7444077,35.0,4,217
19.690964,18.0,60,107
120.91441,13.0,1,228
11.062836,12.0,131,140
120.78708,107.0,22,73
61.816452,22.0,76,132
-5.479332,24.0,15,87
22.449295,13.0,117,245
7.4548416,52.0,12,174
108.85312,11.0,188,227
-8.753098,12.0,40,118
40.39209,54.0,13,16
69.74757,11.0,32,161
29.155342,18.0,30,43
395.34283,311.0,17,200
769.3555,836.0,50,201
45.81166,41.0,1,129
128.116,159.0,8,20
6.246067,14.0,36,226
-10.27916,89.0,14,100
10.644789,16.0,110,215
18.422226,12.0,100,226
87.57979,108.0,24,47
118.50221,46.0,76,83
11.014381,15.0,49,54
54.441784,45.0,45,52
3.2780762,22.0,57,73
133.2304,435.0,19,241
13.137299,37.0,25,26
426.93677,156.0,77,200
69.14375,30.0,47,136
24.479662,21.0,32,118
-59.734894,143.0,3,223
40.612755,14.0,80,161
359.26468,396.0,4,132
1681.6482,1252.0,107,200
30.11087,30.0,27,60
60.34807,16.0,32,105
429.8059,279.0,24,34
52.70601,33.0,14,133
40.39346,63.0,20,32
89.93935,104.0,13,211
10.677986,19.0,110,113
48.19925,50.0,0,41
52.26316,56.0,21,108
88.81919,137.0,14,51
69.59335,36.0,6,121
42.82855,17.0,210,232
57.141724,59.0,3,146
34.38012,15.0,46,220
7.4212112,11.0,91,227
-30.55812,52.0,6,174
73.34628,31.0,77,202
34.100273,23.0,42,215
-23.028107,33.0,2,159
1620.2397,922.0,15,205
10.820509,12.0,11,195
9.278297,11.0,92,202
220.70026,31.0,0,146
148.81491,46.0,97,200
907.35754,904.0,15,96
-0.17112732,28.0,12,118
30.476402,34.0,34,97
38.2069,79.0,26,59
-53.576385,61.0,31,241
-11.615585,42.0,2,245
102.30642,54.0,1,89
15.5494995,72.0,132,244
-4.819092,118.0,3,215
338.51782,620.0,7,42
22.526466,65.0,12,110
57.99816,136.0,18,209
154.30725,330.0,5,26
347.8606,326.0,7,50
12.135784,13.0,14,61
8.60099,20.0,34,109
376.75867,348.0,2,17
15.754555,11.0,60,202
26.893162,38.0,21,41
-62.26561,16.0,3,68
2.6596832,23.0,8,174
798.56805,758.0,185,200
21.327682,27.0,25,101
17.697533,26.0,79,201
220.63962,142.0,107,243
282.99548,302.0,14,73
-4.9390907,26.0,28,30
315.61914,766.0,20,83
33.61267,14.0,76,136
6.9633865,22.0,13,231
451.06567,481.0,8,24
20.949722,18.0,63,218
5.1990204,14.0,61,68
70.44368,15.0,1,79
20.757156,18.0,21,208
114.04384,239.0,78,185
104.78375,65.0,11,52
39.837982,74.0,13,227
17.661652,12.0,22,35
20.90301,15.0,22,60
-48.244827,45.0,3,220
11.162212,13.0,38,139
163.23257,366.0,18,96
176.32503,173.0,0,62
-3.5316544,31.0,185,223
39.27569,28.0,62,73
195.56427,56.0,15,236
33.834213,20.0,223,230
-4.716728,18.0,48,200
25.287195,20.0,41,209
50.235146,38.0,57,107
0.83021545,36.0,9,53
40.22519,43.0,101,209
19.142296,19.0,62,112
21.961544,11.0,29,192
-10.16777,11.0,8,90
2.7625961,12.0,12,115
29.858261,16.0,139,205
1030.3047,1215.0,12,49
-20.724583,17.0,61,83
43.53907,33.0,11,57
-70.44063,71.0,31,83
4.16737,17.0,9,61
381.1963,982.0,2,20
-24.803223,13.0,38,221
25.943077,16.0,36,53
-0.62348175,15.0,6,138
34.16475,13.0,140,237
28.815754,12.0,88,146
-9.151115,18.0,14,159
39.30163,24.0,21,211
39.76273,11.0,161,220
909.3198,76.0,0,121
11.681101,18.0,41,185
-20.74865,15.0,69,214
50.284325,16.0,96,129
20.25823,14.0,22,41
107.372665,94.0,4,34
124.534164,174.0,20,42
46.06994,122.0,29,73
-5.0610504,384.0,83,211
1989.7434,1841.0,5,132
32.201797,59.0,32,36
-28.584816,24.0,50,199
4.64052,14.0,32,218
-23.189278,24.0,3,67
81.43199,34.0,11,103
10.025269,16.0,9,131
205.34193,81.0,6,52
5.685974,11.0,227,231
3175.3687,3542.0,1,3
86.42623,37.0,185,228
66.27827,14.0,89,227
54.602654,17.0,110,205
10.271301,21.0,1,217
25.481464,17.0,64,186
20.131762,11.0,41,138
-9.805534,26.0,63,144
-25.311272,20.0,1,137
67.673386,23.0,58,186
21.205822,12.0,40,109
28.918755,24.0,33,214
14.625526,19.0,174,202
-444.56125,11.0,0,145
-1.7282257,17.0,97,135
356.14664,199.0,2,77
1.8975677,47.0,64,97
90.07714,64.0,49,211
46.79837,15.0,29,188
-5.327778,23.0,53,63
23.622292,13.0,100,110
7331.3228,8007.0,3,201
-66.69162,14.0,48,241
30.279648,12.0,76,101
49.83741,87.0,22,136
26.176506,11.0,9,79
3428.8662,4376.0,2,5
83.34263,178.0,10,83
85.59519,176.0,63,211
542.92035,609.0,7,78
106.155014,125.0,49,112
2.3408356,21.0,38,88
65.354324,52.0,21,136
73.07995,59.0,21,30
8.630697,13.0,61,214
-88.45903,24.0,19,77
8.244926,42.0,12,54
82.24458,168.0,10,24
303.94757,425.0,15,22
-35.22919,84.0,2,223
18.07663,17.0,22,199
24.641115,11.0,136,221
18.82016,16.0,29,140
35.65412,11.0,34,98
69.94685,54.0,18,118
76.64253,58.0,2,60
28.298403,63.0,36,41
38.775017,28.0,8,161
98.47227,32.0,204,210
17.054535,12.0,131,218
206.08646,306.0,1,50
-129.24936,74.0,0,231
35.73906,60.0,30,220
45.480762,16.0,62,108
235.08578,337.0,2,242
25.834091,34.0,7,131
1429.449,1465.0,9,13
49.377213,47.0,11,188
33.93575,25.0,101,228
20.445168,18.0,24,60
18.123535,32.0,29,130
24.988972,12.0,101,157
39.95735,81.0,1,203
-3.6620789,11.0,8,144
67.32657,39.0,80,107
30.908808,19.0,91,228
31.005669,38.0,32,236
64.92688,146.0,7,59
19.2025,35.0,9,231
58.64082,24.0,14,233
21.07317,276.0,24,210
333.93164,85.0,89,241
174.86734,15.0,1,58
35.82544,31.0,34,60
75.63231,14.0,103,214
11.648224,17.0,17,214
62.876984,42.0,202,237
18.57448,18.0,62,94
45.374153,42.0,132,188
42.6154,38.0,21,97
273.12958,203.0,14,34
21.20551,11.0,105,220
91.454056,73.0,22,204
19.716446,27.0,77,140
-4.54438,24.0,181,245
12.811462,44.0,14,157
-22.426964,49.0,7,245
57.89469,89.0,30,101
18.490044,11.0,22,58
374.86166,565.0,7,136
-14.10593,11.0,41,242
312.8575,357.0,24,42
16.695267,11.0,15,195
96.65643,34.0,0,79
37.739487,16.0,209,229
-6.8766594,27.0,43,63
19.80568,24.0,108,209
21.483902,54.0,14,114
352.52753,279.0,78,107
68.53218,75.0,6,59
21.532211,11.0,42,66
28.86769,18.0,101,216
23.915718,12.0,114,204
15.977196,17.0,39,47
-27.369118,57.0,3,230
290.91486,221.0,18,205
4166.6445,4284.0,3,15
88.72447,234.0,5,38
28.590508,109.0,6,161
